id,cache-references,cache-misses,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,dTLB-loads,dTLB-load-misses,label,attack_type,load_level
benign_full-load_543,4191102138,729521980,122242990991,229204737427,27773705340,180086698,40282480734,3385953108,1055342274,26522700,39884102675,11671508,0,benign,full-load
benign_full-load_544,4543796284,726522311,122215040055,226532350294,27371625702,168508805,39665626733,3283679578,1096390170,30554375,39430950662,14606183,0,benign,full-load
benign_full-load_545,3382209866,677729951,124215302780,228377505853,28586069197,172461673,40301823330,3446072491,759077813,28117467,39443592610,11108513,0,benign,full-load
benign_full-load_546,4108921820,726283536,122848231987,227511478703,27808961716,173983684,40317846009,3349164551,999339086,27716874,39675299313,13159415,0,benign,full-load
benign_full-load_547,4254352742,663392549,120699609938,222145747498,27353425912,176731722,39071468097,3185817900,904535060,24948213,39371713992,9139751,0,benign,full-load
benign_full-load_548,4678259316,698182438,121822400246,223759853871,27540956199,172110735,39521636241,3192289971,1002810799,25844356,39475324602,9362725,0,benign,full-load
benign_full-load_549,5038482577,756476752,122592880370,225877381167,27155458312,179235593,39577062727,3118674186,964850766,28769270,40255493896,13467017,0,benign,full-load
benign_full-load_550,4287501978,707070287,124459723073,227294908558,27828973372,176277411,39936845745,3117272685,767412201,27805048,40724083985,11280166,0,benign,full-load
benign_full-load_551,3913452624,705751691,122254753276,228349195760,27919596233,160644678,39838543019,3408156177,978579592,26405956,39283577719,10805393,0,benign,full-load
benign_full-load_552,4136053302,635364807,119607220749,223498935686,27156047732,168528089,38893058973,3256242415,768644375,23954175,39175117522,7446545,0,benign,full-load
benign_full-load_553,4395188963,747156905,123997508739,228647294659,27612166556,173316236,39816752007,3240207617,942615455,33364022,40079649560,14899216,0,benign,full-load
benign_full-load_554,4458497101,718886688,124278697511,228272128667,28197558285,171452785,40556457889,3175582939,1079710511,29031097,40055099442,11714139,0,benign,full-load
benign_full-load_555,4898578050,726954360,122999819534,227427006011,27431723482,176623913,39691625835,3183430294,1293932626,30761560,39615529297,14203554,0,benign,full-load
benign_full-load_556,5167176389,682022276,122520962485,226945645352,27567923667,174178270,39909223333,3121644293,1247536116,25089201,40202575230,9266623,0,benign,full-load
benign_full-load_557,4547050837,747104311,123408171241,227451658556,27482197989,169055144,39672346971,3180161232,1098639091,30436839,39847616656,14624699,0,benign,full-load
benign_full-load_558,4298652554,763415411,124776368140,228614270641,27968817311,176311672,40645177839,3159993395,1067425760,29951508,40645800257,15764304,0,benign,full-load
benign_full-load_559,4967492831,660606451,120125536054,220871453615,26456864255,176951318,38211002191,2854282372,835917566,23371512,39927885162,7356122,0,benign,full-load
benign_full-load_560,4942050988,691005180,120093621875,222622750466,26887685925,174556198,39094038481,3026637504,1045714429,26122161,39489928585,10752655,0,benign,full-load
benign_full-load_561,5023421687,738068575,123450288554,225311345608,27445392999,183981179,39941555328,3110538052,1154674781,29353175,40464356283,14305435,0,benign,full-load
benign_full-load_562,5042547987,735818441,122571162498,224187703363,26876151532,174513025,39145776197,2956771811,1063697557,29737020,39950960983,14606781,0,benign,full-load
benign_full-load_563,4474330951,691455916,122230354983,225833681439,27459583572,165697933,39462554065,3091469526,971935415,27236878,39739133244,9247988,0,benign,full-load
benign_full-load_564,4151105373,682387629,122641127260,230419593371,28550031485,175608970,40954789117,3423467476,1414934381,27102889,39707699132,11252296,0,benign,full-load
benign_full-load_565,3890105422,715068245,122377421028,228789281826,27745332950,171695045,39998262720,3437119622,708162377,28852613,39848322416,7833116,0,benign,full-load
benign_full-load_566,4670176093,690488476,122173180579,227068099966,27745262709,170180235,39720496009,3154690703,1144676825,26222647,39600328220,9735538,0,benign,full-load
benign_full-load_567,4368274139,652423763,120457506624,225699112194,27485961902,172007669,39610550498,3251754876,1064867275,24086377,39343712480,7710578,0,benign,full-load
benign_full-load_568,5238556532,719240166,123077188069,224694403371,27064775742,171073893,39142794714,2980018911,815327063,29909262,40149510617,13098480,0,benign,full-load
benign_full-load_569,3510188666,699629471,120872167127,226067654995,27614465487,166913384,39061391185,3457613047,715382570,27381948,39017101534,10024621,0,benign,full-load
benign_full-load_570,4599242566,707354519,124552612008,228838574342,27934794075,182284677,40361284332,3095049302,1023236856,27040361,40838633665,7694141,0,benign,full-load
benign_full-load_571,4982745151,703453162,127468788910,227577644323,27942640031,195766529,40147506270,2993833048,945007484,30636210,41250752950,14474108,0,benign,full-load
benign_full-load_572,4426471330,754450616,122897680369,226981985774,27430999570,168448795,39588828594,3205918830,895435709,29180198,39894244246,14411767,0,benign,full-load
benign_full-load_573,3993512001,741789260,122284566033,227991138943,27747680224,162831312,39956319351,3382609304,893425902,29539444,39613762183,15091482,0,benign,full-load
benign_full-load_574,4963875186,679233020,121433203094,225501366063,27529233006,157635147,39652095307,3110638417,1370522541,24470375,39047496454,9470748,0,benign,full-load
benign_full-load_575,4822550973,725261234,121638198182,225737976816,27205909773,181654768,39548197212,3149648092,1120396548,29949487,40078824357,12609793,0,benign,full-load
benign_full-load_576,4323494324,705998488,124396949971,230234327164,28237260627,178069372,40383558947,3256427110,964813587,26000365,40482257539,10373243,0,benign,full-load
benign_full-load_577,5191015406,650753815,120188788490,225232273530,27473160645,177623797,39647306762,3143639528,1350596492,21039512,39577426877,7032545,0,benign,full-load
benign_full-load_578,4518922185,746241014,125857703354,228399145332,27908302771,172536058,39964116848,3038828787,941748289,29149041,41034802431,14961893,0,benign,full-load
benign_full-load_579,4940340308,668282711,119534712657,221626151342,26805112289,180346791,38632472913,2912545657,1153645946,24262499,39448934223,8775091,0,benign,full-load
benign_full-load_580,4744866415,760990275,122608866419,227013060363,27576094156,166397716,39749293430,3122210274,1305693086,29004821,39393741667,14779651,0,benign,full-load
benign_full-load_581,4142135858,712287119,121823734766,226310360744,27492493422,165917265,39513572554,3228260882,926321869,26622528,39222258026,12074966,0,benign,full-load
benign_full-load_582,4568842235,671316484,119796288711,224861379603,27530954965,169286494,39578474741,3216414650,1354583161,24507099,38776811235,9487575,0,benign,full-load
benign_full-load_583,4628039972,702246729,122007455873,226372137466,27282495939,178752505,39416444498,3047129786,1116442737,25850467,40081912533,10420059,0,benign,full-load
benign_full-load_584,4080350851,669698611,120545603843,225792549914,27398041309,169215437,39443725973,3286638073,781797130,25018473,39540242377,8961800,0,benign,full-load
benign_full-load_585,3672460602,688400653,120715980507,228096967496,27975611637,157712456,39957993397,3396377720,1132171101,25976399,38463439376,11607236,0,benign,full-load
benign_full-load_586,4069180375,696966491,120857364922,224913911384,27141954937,174913088,39192591775,3165366504,806055701,28691122,39679464876,12207249,0,benign,full-load
benign_full-load_587,3696283914,709787087,121082194687,227923078954,27793573815,162676348,39772218288,3425952828,682641953,25913123,39243531836,7496747,0,benign,full-load
benign_full-load_588,4244969027,651785731,120632162696,224443952675,27370611330,162955734,38970686361,3193368914,1060850553,22552822,38911313567,7561276,0,benign,full-load
benign_full-load_589,5084608712,701426801,121808606798,222037664171,27045511760,177967773,39166672497,2927364736,1057381886,26988137,40031220286,11961267,0,benign,full-load
benign_full-load_590,4460915065,663090085,123954196487,230796980450,28397691828,181665873,40745191910,3184946287,1119639594,22061439,40642007641,7745746,0,benign,full-load
benign_full-load_591,4104365991,733704717,123462471717,228322116411,27756240032,179976984,40169246772,3288323684,787169201,26118383,40291167375,9990935,0,benign,full-load
benign_full-load_592,4598256298,677462676,121288773916,226572872118,27535078615,172008912,39621330696,3205360226,1144905913,23953173,39270979689,9312751,0,benign,full-load
benign_full-load_593,5504713248,693313878,123581545449,218981789076,26408848318,188213052,38361520483,2503813687,863846834,27853754,40869739689,11659062,0,benign,full-load
benign_full-load_594,4377152805,682143587,121711175121,225106710014,27669355223,170055837,39420779390,3093811493,1127455467,27172020,39630877861,9512207,0,benign,full-load
benign_full-load_595,5040603600,749176630,121263814511,221779809611,26733352126,165149114,38947160217,3051994677,1061982627,31905520,39361385663,14546578,0,benign,full-load
benign_full-load_596,4362209902,717882316,123746915748,229970707055,27968216677,172010100,40261545182,3309795431,1147438934,29928391,39771872396,13610606,0,benign,full-load
benign_full-load_597,4022734375,711591520,122136763407,228233984921,27659765510,175943875,40058629874,3299017370,1033835648,27056857,39652330030,11534651,0,benign,full-load
benign_full-load_598,4234505600,731622898,121857490260,224897315245,27563286983,147197417,39333660042,3265052233,1131149874,28774523,38325817429,14596605,0,benign,full-load
benign_full-load_599,4583619445,717514136,120827943080,224756448050,27038851339,176852763,39242077565,3058527910,933312951,26398201,39840324235,11722662,0,benign,full-load
benign_full-load_600,5441101065,688189454,122134132900,221414043763,26919435198,177872735,38828065339,2785109261,1249418491,29060724,39974418718,9797273,0,benign,full-load
benign_full-load_601,5092071342,679507694,122569753443,224104012253,27186499721,163851699,39277246851,3005452437,1205900876,24681945,39246781777,10915308,0,benign,full-load
benign_full-load_602,4719331902,672852072,120745572891,225704164305,27188462560,183963197,39789188604,3155869251,1143369964,24407448,40149895546,8419340,0,benign,full-load
benign_full-load_603,3883810868,654967412,120483376344,225495729643,27484035306,169621104,39069968127,3340689219,757736880,22996817,39114467972,8480464,0,benign,full-load
benign_full-load_604,4160928263,660555825,120888128361,224688038075,27711813307,178349027,39450963184,3163887556,978102213,24952170,39990720534,9842240,0,benign,full-load
benign_full-load_605,4641574195,686731237,121301501723,223710539119,26849034084,178831739,39090425988,3004254432,785342496,23845161,39983996935,9701298,0,benign,full-load
benign_full-load_606,4037355295,704514089,123982296276,227670004222,27720244270,182018581,40046867988,3256676606,686016792,29403332,40673508118,14031243,0,benign,full-load
benign_full-load_607,4653331730,674945925,119934893161,222406479160,26883977699,183257316,38974529125,3095797009,1101299689,27496176,39218270371,11291273,0,benign,full-load
benign_full-load_608,5222004240,741273877,122962314107,223464669834,26868023489,169005137,39019804755,2934750490,1022495384,29143514,40214313393,15280696,0,benign,full-load
benign_full-load_609,4923933319,644703688,122448568671,222090693696,27424366152,175030183,38796091714,3011467101,1122617677,20433916,39046633822,7674313,0,benign,full-load
benign_full-load_610,4816694346,699490557,120960411169,224845576174,27276697794,171269106,39395738644,3205536561,1154078502,25186510,39148507596,10704935,0,benign,full-load
benign_full-load_611,4778684131,689189154,121924419234,226165649793,27692248057,162705887,39764455051,3269977208,1368659586,28702359,38751712836,10654288,0,benign,full-load
benign_full-load_612,4547904141,737727013,123282643165,225712814750,27147127082,176375575,39298875647,3128356835,1020994262,31008151,39740274159,14751918,0,benign,full-load
benign_full-load_613,4084252213,714705355,123360275547,226354460653,27821014121,168379413,39801622427,3164871376,908105110,28894929,40167692181,13851899,0,benign,full-load
benign_full-load_614,4929749304,718198483,122353018743,224748614246,27106808565,177565105,39339702228,3025427586,1180186668,28701260,39820782053,12571612,0,benign,full-load
benign_full-load_615,4302008391,717948633,124881849076,228401656720,27928393863,170657583,40245052866,3231591809,850478505,26886270,40414277503,11600757,0,benign,full-load
benign_full-load_616,4806797513,669912249,123925501835,227364893424,27919033761,178414932,40229080992,2972398207,1126634488,23912304,40751033095,8794034,0,benign,full-load
benign_full-load_617,4453431728,717341399,121517656837,225270163742,27171535544,171084531,39282939043,3210642387,1014690102,29893084,39608012159,13727107,0,benign,full-load
benign_full-load_618,4799009845,704271150,121572011780,221844705801,26886418848,167160733,38945634633,3143155435,940836390,27208969,39275383809,12505659,0,benign,full-load
benign_full-load_619,4037908897,770717847,122840527171,224967122239,27508177693,172632030,39531517263,3154105813,825477352,31515429,40138552429,15444611,0,benign,full-load
benign_full-load_620,4788960478,687680556,121022144765,223064955209,27028923239,168948286,38663770985,3027273807,1042454422,23146030,39337799869,9232631,0,benign,full-load
benign_full-load_621,3893573920,701546076,121138660017,227582967134,27777282808,164954827,40051273887,3498520311,849043271,24857618,39395739670,11225705,0,benign,full-load
benign_full-load_622,4474554298,719496998,124844621472,228997091258,28079168001,178529957,40411066324,3295533725,1012469930,28844524,40098857643,12722371,0,benign,full-load
benign_full-load_623,4296357589,714503268,120737943806,226343713633,27745018798,159168582,39680853906,3231762396,1494288075,26486576,38531299276,12836962,0,benign,full-load
benign_full-load_624,4630505489,669231512,120592797505,219677082072,26977957818,164500512,38362045041,2873838263,1107988957,25999540,38992702037,9410851,0,benign,full-load
benign_full-load_625,4987827402,670110017,121022510113,221734169085,26849029812,176998836,38561555030,2900323850,1187511913,23509370,39588184403,9080435,0,benign,full-load
benign_full-load_626,4507137026,700307763,120660349216,225146333274,27397076998,168940488,39481733901,3199428160,1190907345,25388888,39293332083,10553878,0,benign,full-load
benign_full-load_627,5305737912,744029319,121393225450,224050681547,27206210631,171842267,39508251003,3085097140,1594809495,30123745,39263137415,13899477,0,benign,full-load
benign_full-load_628,5589388556,691272293,123967648900,224236056841,26969662846,195954419,39369170473,2659660450,1041442881,25515221,41221586824,10924204,0,benign,full-load
benign_full-load_629,4950747607,742941682,122063697943,225266975147,27227889247,167185879,39366336801,3099973277,1398020783,31198985,39097576906,14671457,0,benign,full-load
benign_full-load_630,4490643941,702416409,120933337884,225242551538,27388608054,163461401,39775863975,3328772678,971499660,25204230,38944593340,11300689,0,benign,full-load
benign_full-load_631,4571494360,708347880,122335743168,224043222178,27246417563,157038399,38840007173,3190230693,936183886,25550692,38920451040,11455727,0,benign,full-load
benign_full-load_632,4199057386,680321720,124221371588,227845746287,27722910766,181988946,39806672659,3057699238,755930019,25297508,40989580134,8809298,0,benign,full-load
benign_full-load_633,4527753312,742750934,121947737876,225916733495,27275851093,169105973,39574911038,3196831491,1045735557,28725349,39374580933,14854912,0,benign,full-load
benign_full-load_634,4172649531,692325711,122469320428,230054835405,28124146372,172573047,40316010380,3309273640,1191017579,25579686,39781445053,8474712,0,benign,full-load
benign_full-load_635,4041913420,753664921,122377618937,229881002259,28176805330,164141414,40355356826,3398629007,1353742457,28057524,39045527754,8871188,0,benign,full-load
benign_full-load_636,3983723371,696812559,123707206838,228256573742,28045130374,168483071,40463846016,3108438330,1059620979,28181574,40360993339,11467771,0,benign,full-load
benign_full-load_637,4755981499,712184132,122550257848,227287449204,27693668111,170998047,39770432493,3241283168,1130975955,27702032,39560510031,11733075,0,benign,full-load
benign_full-load_638,3843463630,627675581,119312499021,222451752039,27074674567,172795539,38457632989,3439171078,750055501,21526955,38102260867,7564599,0,benign,full-load
benign_full-load_639,4269190403,692193527,121266245261,225262950073,27145904943,173867141,39454841271,3336752921,807949295,26742922,39366171179,11276278,0,benign,full-load
benign_full-load_640,4778928797,667620235,122230818853,223674560516,27634682933,173479938,39203761189,3111512727,1147315785,25238530,38993504421,10045287,0,benign,full-load
benign_full-load_641,4838130422,718635570,121920553855,225897209557,27387553971,173197229,39644078370,3169582269,1254018100,26958369,39333176826,13298822,0,benign,full-load
benign_full-load_642,4928210468,695086180,123768629561,226929018189,27479785098,189463529,39737971401,2850519114,1138435529,23755572,41063130501,8880090,0,benign,full-load
benign_full-load_643,4815991820,688454677,120895030688,223632195424,27268270882,165273350,39036054509,3110444450,1190129825,26095534,38934819674,10575068,0,benign,full-load
benign_full-load_644,4490501999,689578323,122042343295,226479689194,27387988508,173302277,39336382113,3164155179,911614139,24893135,39989025658,8765174,0,benign,full-load
benign_full-load_645,5086276243,714149179,122468701415,223947375554,26854209116,174263322,39066129230,2935712409,929682088,27754093,40223128561,12654440,0,benign,full-load
benign_full-load_646,4955724546,740545389,120420336613,221826654111,26667312358,172813515,38758207270,2929068260,1080377726,27077755,39591442604,10873622,0,benign,full-load
benign_full-load_647,4881324041,717282547,121383030880,221913954816,26944224024,164107369,39067062603,3080633647,1058951170,27729233,39401271260,13335923,0,benign,full-load
benign_full-load_648,4099573812,687045497,120680653823,224376331788,27172722415,170359508,39028955722,3177025857,774692155,24226448,39583409818,9305970,0,benign,full-load
benign_full-load_649,3769435743,685529910,121363616602,228166883898,27846609703,170867053,40233626912,3448366424,929348713,25876652,39526441667,10879961,0,benign,full-load
benign_full-load_650,4840381944,779746487,125439491178,228376882829,27988146541,166635830,40256960893,3107783596,1158719298,32377225,40376987550,15444986,0,benign,full-load
benign_full-load_651,4607742146,671145290,120146527344,225634327544,27481914087,174813814,39681379208,3202252207,1109937400,22769756,39401469276,7987610,0,benign,full-load
benign_full-load_652,4289576210,689652726,120721252971,224424098083,27214966853,172209527,39211436444,3110642153,1002700223,26997447,39667080707,11571509,0,benign,full-load
benign_full-load_653,4116335371,663589600,120493216537,224476049111,27269885022,175786173,39411300807,3315259196,927606087,26258763,39581065749,10826708,0,benign,full-load
benign_full-load_654,4509912570,698839488,121743169705,226212999138,27395564529,169799559,39575626738,3292473142,1079290799,26034752,39305821323,12089963,0,benign,full-load
benign_full-load_655,4761556675,708060757,121872481630,225506041915,27379529750,171584640,39450243713,3057793904,1177593602,27487847,39415966926,11688151,0,benign,full-load
benign_full-load_656,5107518934,736260554,122493200280,225848777112,27262096588,172780390,39571838233,3019772076,1252144203,29772226,39520600816,13853951,0,benign,full-load
benign_full-load_657,4075799007,672937564,120349368023,225442943457,27322000555,169325102,39369811560,3236140408,866856461,24570837,39195176961,9940361,0,benign,full-load
benign_full-load_658,4681326895,723968215,123218824411,225368996135,27550577272,176038643,39357712970,3183338165,1018970515,29651693,39466136320,13597131,0,benign,full-load
benign_full-load_659,4244428818,633973908,119855430720,222118961700,26920933736,175365038,38226799873,3107825098,1016289960,23550727,38820475049,7648052,0,benign,full-load
benign_full-load_660,4766825029,672714169,121517544070,224075242157,27289185484,164299536,39190634900,3100123419,947689292,22819356,39474038732,9291284,0,benign,full-load
benign_full-load_661,4529145592,722095870,124720114255,227059512447,27777607250,177078006,39924865393,2990727576,955110267,31734486,40549317372,14624600,0,benign,full-load
benign_full-load_662,4852338760,696671469,120548517931,224194766546,27146645597,170960246,39249552442,3013918705,1038601103,20878350,39702064364,7689510,0,benign,full-load
benign_full-load_663,4556144344,695218736,120884386967,224172590221,27212655058,168837970,39398645537,3131047102,920942644,25994135,39585099917,9752049,0,benign,full-load
benign_full-load_664,5005860862,681227322,121696258377,223380189571,26791335745,180972955,38934264880,2922333756,912427425,27180622,40001484153,11655226,0,benign,full-load
benign_full-load_665,4998747981,678350931,122495786606,226828278175,27807721087,178321206,40090843467,3157169342,1179841671,24175740,39768059855,10139692,0,benign,full-load
benign_full-load_666,4837264544,710321102,123225816142,224318245529,27543961854,177325656,39369420256,3038319934,1068743275,30248517,39664497462,14204518,0,benign,full-load
benign_full-load_667,3959045902,733331821,124294865866,229192160083,28300094526,167598215,40400498951,3458255224,938246031,29641861,39657009321,14185658,0,benign,full-load
benign_full-load_668,4573723230,699854746,122349379255,224032329482,27575587412,160060187,39370909450,3143126052,1022984575,26559460,39389406312,9807947,0,benign,full-load
benign_full-load_669,4050706102,709961174,121667537223,227400348354,27572481014,170549602,39782871645,3380101898,719341496,26522479,39756498480,8730102,0,benign,full-load
benign_full-load_670,3913852764,683984953,122064226124,228837669538,27937683495,163615718,40016448703,3402594266,869061818,24357012,39498105575,9664103,0,benign,full-load
benign_full-load_671,4555211253,735462095,121646395995,224876469016,27061795876,172601536,39265857146,3209523107,875214413,30584101,39548888860,14669332,0,benign,full-load
benign_full-load_672,3977995214,662564870,123621786708,227396545576,27981629482,162305473,39771790196,3280837749,611406111,23865342,39882094041,8086001,0,benign,full-load
benign_full-load_673,4705956088,696596306,120725834424,224376202287,27081972708,176687008,39234618767,3075261317,1101126308,27437824,39613637754,11298317,0,benign,full-load
benign_full-load_674,4092151249,717000143,124726812032,229387438180,28016584167,180882176,40405870243,3086022710,860869603,27838290,40975101169,12748682,0,benign,full-load
benign_full-load_675,4377208116,714596583,121069590381,225027202122,27229058458,169994782,39285851759,3256713762,802537203,26282434,39596537142,10802600,0,benign,full-load
benign_full-load_676,4885760787,685863403,123611397175,226278708695,27501935790,177715345,39706641340,2943566055,1175744241,25393142,40363510898,11021811,0,benign,full-load
benign_full-load_677,4547341444,705393011,122774568624,226573171953,27523051060,176962761,39810639593,3231774448,1051144420,28143101,40206831676,12541366,0,benign,full-load
benign_full-load_678,4134596616,664337680,121675813400,226230102929,27564584645,167405118,39651985624,3310015544,811488477,23213209,39204314726,9432342,0,benign,full-load
benign_full-load_679,3933657301,661640409,120318643319,225499731508,27380111114,171024588,39350625414,3364591345,714310957,24541519,38945663341,8267558,0,benign,full-load
benign_full-load_680,4392017239,763128524,123943638798,228948865133,27789325082,172912450,40067095446,3386228095,938250563,32901257,39640328532,15704594,0,benign,full-load
benign_full-load_681,4325095932,709813724,122284804760,226724789833,27455786925,181831987,39953692051,3302571474,962963032,28505167,40049115051,12646672,0,benign,full-load
benign_full-load_682,4899271984,719214724,122430324346,223106667790,27125662113,181965391,38783713275,3114800929,948303237,28087463,39378782146,12255892,0,benign,full-load
benign_full-load_683,4060010740,672334774,122638435131,230146977313,28745080523,169184548,40659281358,3439899349,1291526747,23456124,39211294675,8078828,0,benign,full-load
benign_full-load_684,5180246944,703766970,124977408158,228390655553,27526480165,199921554,40532551250,2953383147,1015391031,26396297,41259168285,10381038,0,benign,full-load
benign_full-load_685,4024521231,710216220,123319507122,226325781797,27396212491,182668329,39879348538,3120716751,706147211,26444496,40668725932,12039264,0,benign,full-load
benign_full-load_686,4667889351,697089063,123928702712,227685201709,28053523957,164205145,39939299902,3152663289,1204083795,27233105,39509086128,11946830,0,benign,full-load
benign_full-load_687,4256064744,718839526,122052578795,227837200662,27895932430,169104310,39822408541,3253961976,1152185479,29517836,39418290762,11774551,0,benign,full-load
benign_full-load_688,4154351547,654962275,122095458066,227056225257,28056472019,179790107,39710457635,3254513627,1175438650,25868130,39409186462,10264379,0,benign,full-load
benign_full-load_689,4712793893,699126929,120753211110,223993519778,27154764436,171504129,39054919175,3033247281,1109171872,28019143,39720479396,10557490,0,benign,full-load
benign_full-load_690,4610928536,712005215,123217822013,226385249186,27591532642,167490764,39805124071,3259029488,1256368377,28811086,38932430743,13088737,0,benign,full-load
benign_full-load_691,4674756729,751642945,123071655487,228425558066,27651138126,178745777,40413197840,3268906406,1229745305,32852723,39768327999,14855694,0,benign,full-load
benign_full-load_692,5388989061,727921792,121125811781,221871868135,27025497951,157029331,38667717119,2960927776,1109789584,28135723,38968809708,11829958,0,benign,full-load
benign_full-load_693,4541274730,722342892,122843458701,227640854388,27624122494,170403124,40057865430,3261484029,1046185841,26599383,39837283645,11003058,0,benign,full-load
benign_full-load_694,4448033493,684139629,120773006431,225698649024,27579343753,159190223,39628968748,3340425572,1165672995,28301202,38817486314,10866256,0,benign,full-load
benign_full-load_695,4883782799,713642511,122042812760,224249692112,27046479111,169629458,39161715942,3104746218,1132508752,26479473,38990863853,12746315,0,benign,full-load
benign_full-load_696,5383275168,740494502,122204185701,220200465703,26222311157,170583387,38278780592,2813868966,944669363,30189934,40133215320,14645699,0,benign,full-load
benign_full-load_697,4930569256,727069870,121988571653,223147141053,26768024479,179623195,38819076141,2909004756,941116254,26719408,40064261987,13160574,0,benign,full-load
benign_full-load_698,4567876448,721997074,123859603269,224832992628,27247283788,183566805,39405502237,2974981573,911291964,29359507,40812090625,12934106,0,benign,full-load
benign_full-load_699,4875657374,712862263,122442499917,224896962871,26969832659,175816262,39124317212,3003459026,1063529740,28981103,39869458238,13428900,0,benign,full-load
benign_full-load_700,4457542129,704529061,124125201427,226646710994,28043380243,166937307,39915195791,3185223439,1183148603,29788834,39398711982,12706571,0,benign,full-load
benign_full-load_701,4401067676,697589412,120318471243,222562522109,26654833424,179650230,38916208107,2987795034,788618797,26966595,40113414411,11106783,0,benign,full-load
benign_full-load_702,4627400914,703333186,124809089091,227802368609,27584623863,188560305,39895792817,2986705330,764491253,25654879,41053703540,10099766,0,benign,full-load
benign_full-load_703,3929840499,693416633,121122484370,226773807312,27857184364,158356125,39481358506,3447803132,854050384,24180161,38865660765,10256389,0,benign,full-load
benign_full-load_704,4448428661,680928448,122560006389,224781781606,27742700463,179922481,39797757452,3041380367,960289919,24331940,40094156749,9879569,0,benign,full-load
benign_full-load_705,4477188784,714833559,123403786263,228833206866,28097922160,173706478,40180788752,3265713981,1042420151,24194958,40073099913,10969219,0,benign,full-load
benign_full-load_706,4521315650,733407747,125490784829,230871115182,28313478646,174562588,40650962485,3300541316,1185750962,28997916,40378720150,11616645,0,benign,full-load
benign_full-load_707,4624166699,679169474,120621282874,222874635334,27154251063,160431520,38990350170,2988100933,1131489950,24015959,39566375456,9656047,0,benign,full-load
benign_full-load_708,4161939876,653696198,119468436177,226206753592,27993069466,159803638,39696047071,3413865960,1142433624,21965601,38140758005,7601311,0,benign,full-load
benign_full-load_709,4915315729,680295012,124145544416,228194255101,27791797849,184033097,40165582136,3042393135,968658914,22675707,41083129200,7940211,0,benign,full-load
benign_full-load_710,4541645882,709997699,123610647385,228572224930,28250401425,168041253,40691484421,3258202377,1196007033,29050093,39727444826,12345222,0,benign,full-load
benign_full-load_711,5108519201,717819477,122341276167,222076387965,26689740653,171485371,38912277755,2967010097,1126918041,28325844,39973266325,12511903,0,benign,full-load
benign_full-load_712,5132189582,675288743,123035012995,224192396670,27523784509,167264311,39834969725,2972555070,1029718456,27702607,39923734853,8907841,0,benign,full-load
benign_full-load_713,4674702035,716548148,121390483258,222951064221,26733380572,178420556,38977921570,3055487438,980097840,28512860,40027723581,13536758,0,benign,full-load
benign_full-load_714,4715588572,723845311,121873687056,224187572384,26822567796,181086815,39206098479,3107397065,836821167,28615202,40130326367,13105485,0,benign,full-load
benign_full-load_715,3912182187,686347533,125009640920,231234497160,28477059853,180164814,40457557256,3377646936,963895664,26014476,40063476070,11423428,0,benign,full-load
benign_full-load_716,4903522290,720204978,123848695676,225100321913,27680314508,173411523,39776719905,3018960837,1225162511,31469902,40129378466,14581807,0,benign,full-load
benign_full-load_717,5206501442,778039174,122687018125,223035194534,27046491617,161016903,38972192548,3100063754,1206806178,31478610,38430122716,14922678,0,benign,full-load
benign_full-load_718,4224799445,646395428,121473842009,226004350960,27995516129,169430028,39545214642,3304308610,1173968504,22683545,38604719461,7177943,0,benign,full-load
benign_full-load_719,3970079319,706021324,124177033167,228559147754,27982814156,177403879,40355194811,3322084144,718470093,28282093,40250003227,12400068,0,benign,full-load
benign_full-load_720,4141117096,670887548,120171058212,224395150398,27217116416,171409937,39227109949,3225863050,905959973,24343969,39273332759,9425028,0,benign,full-load
benign_full-load_721,4568659975,716658246,121786896990,226223237260,27442276102,170236668,39587809617,3171419076,1040679963,29289698,39277849342,12331100,0,benign,full-load
benign_full-load_722,4305068339,708617978,121813866553,222751192655,27262608938,161501814,39073094294,3007344745,902997442,28378883,39629103778,13007480,0,benign,full-load
benign_full-load_723,4621671029,655277687,120721154117,224161774356,27400335214,170719462,39166662087,3180443389,1248547929,25669800,38658070756,9177481,0,benign,full-load
benign_full-load_724,4385714224,723851831,122256575323,229244778134,27959226487,169773186,40187112306,3258007942,1353157718,24479152,39411043505,9380389,0,benign,full-load
benign_full-load_725,4471671787,727788745,121753355511,223351499024,26841171224,170421821,38697752393,3120566437,729246750,28818778,39670074644,13314916,0,benign,full-load
benign_full-load_726,4630310149,665422731,119600837676,223652456131,27253147977,162826420,39091442332,3197532030,1232305026,21638560,38904485704,7676011,0,benign,full-load
benign_full-load_727,5055499346,620404116,118690852771,215844990771,25865463389,180985666,37113712358,2815245574,839847382,22914946,38566401334,6250709,0,benign,full-load
benign_full-load_728,4646939319,708921776,123077466457,224811733066,27711667878,175458751,39627938445,3139639361,1016152436,27961195,39956889057,12213685,0,benign,full-load
benign_full-load_729,4933470290,742808945,121554965760,225323719286,27308181871,170261580,39389243495,3064901008,1281384507,29165670,39466449097,13236319,0,benign,full-load
benign_full-load_730,4188225728,683131698,122757736527,225562857860,27629637702,175139000,39669346657,3088486628,1006142727,26350819,40219735899,11199925,0,benign,full-load
